History
Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Gain
26.08.2022 10:30:01,30.08.2022 19:30:05,AUDNZD,Sell,0.01,0.00000,1.11788,1.12396,1.11886,51.0,3.08,04:09:00:04,0.29%
23.08.2022 23:00:00,30.08.2022 19:15:02,AUDNZD,Sell,0.02,0.00000,1.11896,1.11535,1.11931,-39.6,-5.07,06:20:15:02,-0.48%
23.08.2022 23:00:00,30.08.2022 19:15:01,AUDNZD,Sell,0.02,0.00000,1.11887,1.11537,1.11932,-39.5,-5.06,06:20:15:01,-0.48%
26.08.2022 04:30:01,30.08.2022 19:15:01,AUDNZD,Sell,0.04,0.00000,1.11887,1.12207,1.11932,27.5,6.55,04:14:45:00,0.62%
26.08.2022 04:45:01,30.08.2022 19:15:01,AUDNZD,Sell,0.03,0.00000,1.11896,1.12265,1.11932,33.3,6.00,04:14:30:00,0.57%
24.08.2022 04:15:00,30.08.2022 19:11:35,AUDNZD,Sell,0.02,0.00000,1.11933,1.11605,1.11933,-32.8,-4.22,06:14:56:35,-0.40%
26.08.2022 06:00:00,30.08.2022 19:11:35,AUDNZD,Sell,0.03,0.00000,1.11933,1.12312,1.11933,37.9,6.84,04:13:11:35,0.65%
19.08.2022 23:30:00,30.08.2022 18:45:01,AUDNZD,Sell,0.02,0.00000,1.11959,1.11398,1.12024,-62.6,-7.93,10:19:15:01,-0.75%
25.08.2022 03:30:00,30.08.2022 18:45:01,AUDNZD,Sell,0.04,0.00000,1.11959,1.11827,1.12023,-19.6,-5.07,05:15:15:01,-0.48%
26.08.2022 04:45:01,30.08.2022 18:45:00,AUDNZD,Sell,0.09,0.00000,1.11959,1.12272,1.12025,24.7,13.21,04:13:59:59,1.26%
25.08.2022 03:15:01,30.08.2022 16:59:27,AUDNZD,Sell,0.02,0.00000,1.12076,1.11745,1.12076,-33.1,-4.20,05:13:44:26,-0.40%
26.08.2022 17:30:00,30.08.2022 16:59:27,AUDNZD,Sell,0.03,0.00000,1.12076,1.12511,1.12076,43.5,7.89,03:23:29:27,0.76%
24.08.2022 03:30:00,30.08.2022 04:45:02,AUDNZD,Sell,0.02,0.00000,1.11984,1.11595,1.12044,-44.9,-5.72,06:01:15:02,-0.54%
25.08.2022 10:00:00,30.08.2022 04:45:01,AUDNZD,Sell,0.04,0.00000,1.11984,1.11915,1.12037,-12.2,-3.26,04:18:45:01,-0.31%
26.08.2022 04:30:01,30.08.2022 04:45:01,AUDNZD,Sell,0.09,0.00000,1.11984,1.12208,1.12040,16.8,8.85,04:00:15:00,0.85%
22.08.2022 03:15:01,29.08.2022 18:45:02,AUDNZD,Sell,0.02,0.00000,1.12018,1.11408,1.12114,-70.6,-8.90,07:15:30:01,-0.84%
25.08.2022 06:15:01,29.08.2022 18:45:02,AUDNZD,Sell,0.04,0.00000,1.12018,1.11869,1.12117,-24.8,-6.31,04:12:30:01,-0.60%
26.08.2022 17:30:00,29.08.2022 18:45:01,AUDNZD,Sell,0.08,0.00000,1.12018,1.12511,1.12117,39.4,19.08,03:01:15:01,1.83%
26.08.2022 16:30:00,29.08.2022 04:45:02,AUDNZD,Sell,0.01,0.00000,1.12110,1.12431,1.12183,24.8,1.47,02:12:15:02,0.14%
26.08.2022 04:30:00,29.08.2022 04:45:01,AUDNZD,Sell,0.01,0.00000,1.12133,1.12219,1.12185,3.4,0.17,03:00:15:01,0.02%
25.08.2022 19:30:01,29.08.2022 02:00:03,AUDNZD,Sell,0.01,0.00000,1.12170,1.12100,1.12283,-18.3,-1.17,03:06:30:02,-0.11%
26.08.2022 10:30:01,29.08.2022 02:00:02,AUDNZD,Sell,0.03,0.00000,1.12170,1.12396,1.12283,11.3,1.97,02:15:30:01,0.19%
25.08.2022 19:30:01,26.08.2022 22:15:01,AUDNZD,Sell,0.01,0.00000,1.12210,1.12100,1.12280,-18.0,-1.14,01:02:45:00,-0.11%
26.08.2022 10:30:00,26.08.2022 22:15:01,AUDNZD,Sell,0.03,0.00000,1.12210,1.12412,1.12280,13.2,2.35,00:11:45:01,0.23%
22.08.2022 05:15:00,23.08.2022 16:45:02,AUDNZD,Sell,0.02,0.00000,1.11158,1.11433,1.11326,10.7,1.25,01:11:30:02,0.12%
22.08.2022 03:15:01,23.08.2022 15:45:00,AUDNZD,Sell,0.02,0.00000,1.11216,1.11410,1.11302,10.8,1.25,01:12:29:59,0.12%
22.08.2022 18:30:00,23.08.2022 09:21:14,AUDNZD,Sell,0.02,0.00000,1.11267,1.11475,1.11266,20.9,2.50,00:14:51:14,0.24%
19.08.2022 21:00:00,23.08.2022 09:21:03,AUDNZD,Sell,0.02,0.00000,1.11274,1.11306,1.11274,3.2,0.30,03:12:21:03,0.03%
22.08.2022 05:30:00,23.08.2022 09:00:01,AUDNZD,Sell,0.02,0.00000,1.11299,1.11451,1.11373,7.8,0.88,01:03:30:01,0.09%
22.08.2022 05:15:00,23.08.2022 03:15:01,AUDNZD,Sell,0.02,0.00000,1.11264,1.11442,1.11338,10.4,1.21,00:22:00:01,0.12%
19.08.2022 22:00:00,22.08.2022 05:59:33,NZDCAD,Buy,0.02,0.00000,0.80501,0.80176,0.80502,32.6,4.94,02:07:59:33,0.48%
17.08.2022 14:30:01,19.08.2022 09:30:00,AUDCAD,Buy,0.02,0.00000,0.89749,0.89539,0.89668,12.9,1.61,01:18:59:59,0.16%
17.08.2022 14:30:01,18.08.2022 18:30:01,AUDCAD,Buy,0.02,0.00000,0.89846,0.89539,0.89777,23.8,3.38,01:04:00:00,0.33%
17.08.2022 12:00:01,18.08.2022 15:21:21,AUDCAD,Buy,0.02,0.00000,0.89794,0.89744,0.89794,5.0,0.48,01:03:21:20,0.05%
17.08.2022 14:45:01,18.08.2022 15:15:01,AUDCAD,Buy,0.02,0.00000,0.89835,0.89501,0.89749,24.8,3.55,01:00:30:00,0.35%
17.08.2022 12:00:00,18.08.2022 13:09:52,AUDCAD,Buy,0.02,0.00000,0.89782,0.89740,0.89782,4.2,0.35,01:01:09:52,0.03%
17.08.2022 15:30:02,18.08.2022 12:56:30,AUDCAD,Buy,0.02,0.00000,0.89662,0.89474,0.89665,19.1,2.66,00:21:26:28,0.26%
11.08.2022 15:45:02,15.08.2022 12:00:00,NZDCAD,Sell,0.01,0.00000,0.81941,0.82305,0.82033,27.2,2.02,03:20:14:58,0.20%
11.08.2022 15:45:02,15.08.2022 09:30:01,NZDCAD,Sell,0.01,0.00000,0.81965,0.82305,0.82063,24.2,1.80,03:17:44:59,0.18%
10.08.2022 15:15:00,15.08.2022 09:29:53,NZDCAD,Sell,0.02,0.00000,0.82072,0.81466,0.82070,-60.4,-9.82,04:18:14:53,-0.97%
10.08.2022 15:45:03,15.08.2022 09:29:53,NZDCAD,Sell,0.04,0.00000,0.82072,0.81992,0.82070,-7.8,-3.23,04:17:44:50,-0.32%
11.08.2022 16:15:00,15.08.2022 09:29:53,NZDCAD,Sell,0.09,0.00000,0.82072,0.82306,0.82070,23.6,15.74,03:17:14:53,1.58%
10.08.2022 15:45:04,15.08.2022 08:15:02,NZDCAD,Sell,0.02,0.00000,0.82051,0.81976,0.82135,-15.9,-2.87,04:16:29:58,-0.29%
11.08.2022 15:45:03,15.08.2022 08:15:02,NZDCAD,Sell,0.04,0.00000,0.82051,0.82298,0.82127,17.1,4.97,03:16:29:59,0.50%
10.08.2022 15:45:04,15.08.2022 07:15:04,NZDCAD,Sell,0.02,0.00000,0.82142,0.81981,0.82191,-21.0,-3.68,04:15:30:00,-0.37%
12.08.2022 07:00:01,15.08.2022 07:15:04,NZDCAD,Sell,0.04,0.00000,0.82142,0.82321,0.82193,12.8,3.76,03:00:15:03,0.37%
10.08.2022 15:45:03,15.08.2022 07:15:03,NZDCAD,Sell,0.02,0.00000,0.82122,0.81992,0.82188,-19.6,-3.45,04:15:30:00,-0.34%
12.08.2022 07:00:01,15.08.2022 07:15:03,NZDCAD,Sell,0.04,0.00000,0.82122,0.82330,0.82188,14.2,4.20,03:00:15:02,0.42%
10.08.2022 15:45:02,15.08.2022 07:15:02,NZDCAD,Sell,0.02,0.00000,0.82114,0.82019,0.82188,-16.9,-3.03,04:15:30:00,-0.30%
11.08.2022 15:45:01,15.08.2022 07:15:01,NZDCAD,Sell,0.04,0.00000,0.82114,0.82305,0.82188,11.7,3.28,03:15:30:00,0.33%
10.08.2022 15:45:03,15.08.2022 07:13:35,NZDCAD,Sell,0.02,0.00000,0.82194,0.81996,0.82189,-19.3,-3.41,04:15:28:32,-0.34%
12.08.2022 07:00:01,15.08.2022 07:13:35,NZDCAD,Sell,0.04,0.00000,0.82194,0.82336,0.82189,14.7,4.36,03:00:13:34,0.44%
10.08.2022 15:15:00,12.08.2022 13:15:01,NZDCAD,Sell,0.02,0.00000,0.82070,0.81461,0.82122,-66.1,-10.67,01:22:00:01,-1.05%
10.08.2022 15:45:02,12.08.2022 13:15:01,NZDCAD,Sell,0.04,0.00000,0.82070,0.82023,0.82121,-9.8,-3.72,01:21:29:59,-0.37%
12.08.2022 08:00:00,12.08.2022 13:15:00,NZDCAD,Sell,0.09,0.00000,0.82070,0.82396,0.82123,27.3,19.01,00:05:15:00,1.90%
30.07.2022 07:44:15,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-15.12,00:00:00:00,-
19.07.2022 13:30:01,19.07.2022 23:00:00,AUDCAD,Sell,0.02,0.00000,0.88743,0.89306,0.88805,50.1,7.73,00:09:29:59,0.77%
19.07.2022 13:30:00,19.07.2022 21:53:50,AUDCAD,Sell,0.02,0.00000,0.88826,0.89306,0.88826,48.0,7.39,00:08:23:50,0.74%
17.07.2022 19:51:39,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-93.44,00:00:00:00,-
12.07.2022 20:34:40,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-4000.00,00:00:00:00,-
11.07.2022 18:00:00,12.07.2022 18:45:00,AUDCAD,Buy,0.08,0.00000,0.00000,0.87547,0.88069,52.2,31.58,01:00:45:00,0.62%
11.07.2022 15:30:00,12.07.2022 18:32:41,AUDCAD,Buy,0.08,0.00000,0.00000,0.88041,0.88086,4.5,2.24,01:03:02:41,0.04%
11.07.2022 15:30:00,12.07.2022 18:10:35,AUDCAD,Buy,0.08,0.00000,0.00000,0.88040,0.88065,2.5,1.01,01:02:40:35,0.02%
11.07.2022 16:00:00,12.07.2022 17:56:14,AUDCAD,Buy,0.08,0.00000,0.00000,0.87794,0.88051,25.7,15.27,01:01:56:14,0.30%
11.07.2022 16:00:01,12.07.2022 16:58:20,AUDCAD,Buy,0.08,0.00000,0.00000,0.87802,0.88044,24.2,14.32,01:00:58:19,0.28%
11.07.2022 18:00:00,12.07.2022 16:30:00,AUDNZD,Buy,0.08,0.00000,0.00000,1.09997,1.10128,13.1,5.84,00:22:30:00,0.12%
11.07.2022 16:15:00,12.07.2022 16:00:00,AUDCAD,Buy,0.08,0.00000,0.00000,0.87724,0.87930,20.6,12.12,00:23:45:00,0.24%
11.07.2022 16:15:00,12.07.2022 15:45:00,AUDCAD,Buy,0.08,0.00000,0.00000,0.87719,0.87908,18.9,11.06,00:23:30:00,0.22%
01.07.2022 23:35:09,,,Withdrawal,0,0.00000,0.00000,0.00000,0.00000,0.0,-122.57,00:00:00:00,-
01.07.2022 18:00:02,01.07.2022 23:12:46,AUDNZD,Buy,0.08,0.00000,0.00000,1.09730,1.09799,6.9,3.20,00:05:12:44,0.06%
01.07.2022 18:00:02,01.07.2022 23:12:44,AUDNZD,Buy,0.08,0.00000,0.00000,1.09721,1.09799,7.8,3.65,00:05:12:42,0.07%
01.07.2022 18:00:01,01.07.2022 23:12:43,AUDCAD,Buy,0.08,0.00000,0.00000,0.87498,0.87861,36.3,22.31,00:05:12:42,0.44%
01.07.2022 18:00:01,01.07.2022 23:12:42,AUDNZD,Buy,0.08,0.00000,0.00000,1.09726,1.09799,7.3,3.40,00:05:12:41,0.07%
01.07.2022 18:00:01,01.07.2022 23:12:41,AUDCAD,Buy,0.08,0.00000,0.00000,0.87498,0.87861,36.3,22.31,00:05:12:40,0.44%
01.07.2022 18:00:01,01.07.2022 23:12:40,AUDNZD,Buy,0.08,0.00000,0.00000,1.09716,1.09799,8.3,3.90,00:05:12:39,0.08%
01.07.2022 18:00:00,01.07.2022 23:12:39,AUDCAD,Buy,0.08,0.00000,0.00000,0.87488,0.87861,37.3,22.94,00:05:12:39,0.46%
01.07.2022 18:00:00,01.07.2022 23:12:38,AUDNZD,Buy,0.08,0.00000,0.00000,1.09720,1.09799,7.9,3.70,00:05:12:38,0.07%
01.07.2022 15:30:00,01.07.2022 23:12:37,AUDCAD,Buy,0.08,0.00000,0.00000,0.87670,0.87861,19.1,11.64,00:07:42:37,0.23%
30.06.2022 05:30:00,30.06.2022 11:15:00,AUDNZD,Sell,0.08,0.00000,0.00000,1.10833,1.10551,28.2,13.84,00:05:45:00,0.28%
28.06.2022 13:30:00,29.06.2022 06:45:02,AUDNZD,Sell,0.02,0.00000,0.00000,1.10554,1.10520,3.4,0.35,00:17:15:02,0.01%
28.06.2022 14:45:01,29.06.2022 06:45:02,AUDNZD,Sell,0.02,0.00000,0.00000,1.10672,1.10520,15.2,1.82,00:16:00:01,0.04%
28.06.2022 16:45:01,29.06.2022 06:45:01,AUDNZD,Sell,0.03,0.00000,0.00000,1.10662,1.10520,14.2,2.55,00:14:00:00,0.05%
28.06.2022 17:45:01,29.06.2022 06:45:01,AUDNZD,Sell,0.03,0.00000,0.00000,1.10699,1.10520,17.9,3.25,00:13:00:00,0.06%
28.06.2022 21:45:00,29.06.2022 06:45:00,AUDNZD,Sell,0.03,0.00000,0.00000,1.10718,1.10515,20.3,3.70,00:09:00:00,0.07%
28.06.2022 16:00:01,28.06.2022 22:42:00,GBPCAD,Buy,0.01,0.00000,0.00000,1.56876,1.56884,0.8,0.01,00:06:41:59,0.00%
24.06.2022 15:37:07,,,Deposit,0,0.00000,0.00000,0.00000,0.00000,0.0,5000.00,00:00:00:00,-

